1,405001001,2,超速停机告警,0,0,1800,0,1,
2,405004001,2,高水温停机告警,0,0,1800,0,1,
3,405005001,2,过载停机告警,0,0,1800,0,1,
4,405006001,2,紧急停机告警,0,0,1800,0,1,
5,405009001,2,油机运行告警,0,0,1800,0,1,
6,406010001,2,低油压告警,0,0,1800,0,1,
7,405013001,2,高温告警,0,0,1800,0,1,
8,405016001,2,启动失败故障告警,0,0,1800,1,1,
9,405019001,2,启动电池电压低告警,0,0,1800,0,1,
10,405020001,2,启动电池电压高告警,0,0,1800,0,1,
11,405021001,2,充电器故障告警,0,0,1800,0,1,
12,405022001,2,燃油油位低告警,0,0,1800,0,1,
13,405023001,2,油机不在自动状态告警,0,0,1800,0,1,
14,405025001,2,输出电压过高告警,0,0,1800,0,1,
15,405026001,2,输出电压过低告警,0,0,1800,0,1,
16,405027001,2,输出过载告警,0,0,1800,0,1,
17,405030001,2,低油压停机告警,0,0,1800,0,1,
18,405036001,2,油机供电告警状态,0,0,1800,0,1,
19,405201001,4,远程复位油机,0,0,1800,0,1,
20,405202001,4,远程紧急停机,0,0,1800,0,1,
21,405203001,4,远程启动,0,0,1800,0,1,
22,405207001,4,远程关闭,0,0,1800,0,1,
23,405208001,4,时钟同步,0,0,1800,0,1,
24,405211001,4,自动控制,0,0,1800,0,1,
25,405212001,4,手动控制,0,0,1800,0,1,
26,405102001,3,设备系统时间,0,0,1800,0,1,
27,405101001,3,转速,0,0,1800,0,1,r/min
28,405104001,3,水温,0,0,1800,0,1,℃
29,405105001,3,燃油余量,0,0,1800,0,1,
30,405106001,3,启动电池电压,0,0,1800,0,1,V
31,405110001,3,输出相电压Ua,0,0,1800,0,1,V
32,405111001,3,输出相电压Ub,0,0,1800,0,1,V
33,405112001,3,输出相电压Uc,0,0,1800,0,1,V
34,405113001,3,输出相电流Ia,0,0,1800,0,1,A
35,405114001,3,输出相电流Ib,0,0,1800,0,1,A
36,405115001,3,输出相电流Ic,0,0,1800,0,1,A
37,405119001,3,输出总功率,0,0,1800,0,1,KW
38,405120001,3,功率因数PF,0,0,1800,0,1,
39,405124001,3,输出频率,0,0,1800,0,1,Hz
40,405125001,3,累计运行时间,0,0,1800,0,1,H
